full_formula,task_id,formation_energy_per_atom
Cs2Mn8Cl18,mp-567499,-1.6122834875390635
Yb2Cu4,mp-567538,-0.29678613500000023
Lu10Ir4,mp-567963,-0.7345652228571424
Nd8W4C8,mp-569275,-0.20283922349999983
La10Sn6Br2,mp-569350,-0.9815124936111117
Cs6Ti4Cl18,mp-569484,-2.2067205843781443
Sm1Al2Zn2,mp-569657,-0.42813090250000024
Sr8Li4C4Br12N8,mp-569782,-1.551551225667778
Lu3In3Pt3,mp-569848,-0.987785586666667
Cr6Cl18,mp-569890,-1.5622944978616662
La16Mg4Ir4,mp-570078,-0.38784128166666676
W2N1Cl8,mp-570568,-1.2915267980418184
V8Ga32Cu12,mp-570621,-0.2019821032692306
La8Te16,mp-571576,-1.4069579941666668
Sm4Mg3Co2,mp-571606,-0.12757591333333332
Rb30Hg32,mp-581457,-0.2092911074249166
Nd2Al2O6,mp-5899,-3.6932427447500005
K2Ni1F6,mp-605034,-2.352114820348889
Tl8Cd8S12O48,mp-6067,-1.9070257807730273
Sr6Li2Ir2O12,mp-6071,-2.5277691634090913
Tb1Ni2B2C1,mp-6092,-0.5111963603472228
Sc2Co2C4,mp-615314,-0.32251459687500006
Ba30Zr28Se84,mp-620609,-1.665093751632922
Cs5Nb2S4Cl9,mp-621112,-1.9071685558312246
Na12Sc8V12O48,mp-6213,-2.8242556202999993
Dy4Fe4Ge8O28,mp-622558,-2.5459129180681814
Cs1H3O2,mp-626417,-1.531873708261149
Li8Y20In36,mp-638690,-0.45834495578125045
K34Zn20In85,mp-641101,-0.12473759234052745
Cs3Li3H12N6,mp-642740,-0.5955975948475286
Li8H6Cl2O6,mp-643259,-1.9027402473063637
K2Al2H4C2O10,mp-644285,-2.245236883273999
Ce8In12Ru8,mp-645068,-0.43103970750000037
Sr24P48N96,mp-645364,-1.088518047269864
Pr1Cd1,mp-646,-0.3208896499999998
Re8P8O44,mp-647218,-2.329801015202382
Eu10P6Cl2O24,mp-647532,-3.267050451175647
K4Pt2S30,mp-652663,-0.8217464406631945
Ag36As12Se36,mp-662599,-0.11177882487351166
Rb2Nb4P2S20,mp-6708,-1.19819832843662
Rb12Pr8N36O108,mp-679928,-1.5745109711269396
La8Sb8S16Br16,mp-680334,-1.545538642395833
Na12Mg4C8S2O32,mp-6892,-2.2923229403814664
Cr1Ni1F6,mp-690539,-2.4702843871424998
Cr8P16Pb12O64,mp-704115,-2.501191492142858
Na2Gd2Re8H16O40,mp-707097,-2.064867838778236
Na7Al1H2C4O12F4,mp-707443,-2.3431919334500004
Cd4B4O10,mp-7210,-2.2615912518981482
K12Bi2H6Cl16F8,mp-723540,-2.135282255668182
Te8Rh3,mp-7273,-0.3593503072727273
La1Hg1,mp-734,-0.5006607437499997
Ba12In8H48O48,mp-740719,-1.8967889680209193
Na8P8,mp-7440,-0.37341470207142846
Y2Ta6O18,mp-752515,-3.5369778472115367
K1Li1Mn1S2,mp-753940,-1.3031689992250002
Ba2Mg2Ge2,mp-754515,-0.5327240749999996
Na1Lu1O2,mp-755311,-3.257562888
Tb2Al4,mp-756,-0.5219503016666666
Cd2Ni4O8,mp-756341,-0.9479703471428574
Rb4B8P8H4O36,mp-758281,-2.6466155190222596
Na6Co8O16,mp-766225,-1.5534695469000004
Sr8Cr4C4O12F20,mp-766492,-3.2518368471624997
Y4B20O36,mp-768961,-3.0614688291388887
Sm8Ti4O20,mp-770806,-3.8446899547395823
Er6Sb10O24,mp-772087,-2.694458121000001
Er2As2O8,mp-772156,-2.8763730399999994
Na9Li1Fe10Si20O60,mp-775304,-2.797774638355001
Rb16Sb4O16,mp-779000,-1.6650451243199231
Ba4P16O44,mp-779518,-2.7957013138950897
Al1P1O4,mp-7848,-3.1422448161904755
Rb1Gd1O2,mp-7976,-2.9858622294612083
Cs1K2Sc1P2O8,mp-8564,-2.9663898536780438
Pr1Al8Cu4,mp-862763,-0.30473526961538455
Pm1Sn1Pd2,mp-862963,-0.8114099081250004
Ta2Os1W1,mp-864650,-0.3007469862499992
Mn1Al1Os2,mp-864951,-0.24607613749999935
Tm1In1Rh2,mp-865211,-0.8088316908333333
V1Zn1Rh2,mp-865487,-0.41487492374999935
V2Tc1Os1,mp-865499,-0.34672978625000006
Ti1In1Co2,mp-865548,-0.22861681000000011
Li1Sn1Au2,mp-865710,-0.38500517624999997
Yb1Hg1Pd2,mp-865766,-0.6572439800000001
Li2Ca1In1,mp-865890,-0.28058468958333327
Tm1Cd1Pd2,mp-865982,-0.76447497875
Dy2Tl1Ag1,mp-866008,-0.3436618591666667
Hf2Zn6,mp-866108,-0.19510000374999992
La8Si16C4N24,mp-866650,-1.34391811407923
Sc1In1Ir2,mp-867187,-0.6222367920833332
Tb2Ir1Rh1,mp-867282,-0.8453375599999999
Mn2P2Se6,mp-8695,-0.2607978545848212
Ho2Co2Si4,mp-8743,-0.782149328750001
K4Hg1P2,mp-8753,-0.3668803566122451
Ba8Y4C8O24F12,mp-8985,-3.2177533148978577
Pr6B6N12,mp-9028,-1.5010433453566658
Tb8S12,mp-9323,-2.4800984259375
K2Ca18Mg2P14O56,mp-9468,-3.30029294202174
Yb8C12,mp-9546,-0.12392340325000006
Na1Ca1As1,mp-961685,-0.8564161015000001
Fe4Sb12,mp-971669,-0.022762506250001202
Ho4V4B16,mp-973524,-0.7215099044444445
Re4S4O26,mp-974650,-1.9552879221691175
Zn1Fe1Rh2,mp-977361,-0.27666257125000016
Pr2Cu2Ge4,mp-978092,-0.5867078437500002
V2Re1Tc1,mp-981377,-0.36299264187500135
Y2B8Ir8,mp-981396,-0.5481124246296297
Pm2Pt1Au1,mp-982772,-0.9274517262500002
Ce8Re4C8,mp-985704,-0.2939711090000003
La4Mo4N12,mp-989631,-1.126689022427999
Nb2Ag2F12,mp-997394,-2.901180212975833
Sm1Tl1Te2,mp-999132,-1.0702562831250004
Zn1Mo1F6,mvc-14714,-2.7578978140175
Mg4Ni2Ir2O12,mvc-5800,-1.82925802575
Hf2Pt2,mp-1007691,-1.1540592599999986
Lu2S4,mp-1018792,-2.0526160193750003
Sm2Zn2Ga2,mp-1019257,-0.5581136858333338
Li16B24P8O64,mp-1020015,-2.811276941045918
Sr4Ge8B8O32,mp-1020611,-2.6860230281410256
Ho2Re2Si2C1,mp-1025320,-0.623638099107143
Zr4Tl2C2,mp-1025524,-0.6230785184374996
Sc6Fe1Te2,mp-10445,-0.6256530144444447
Eu1As2Pd2,mp-1069444,-0.8208971239999997
Rb2Te2Pt1,mp-1070498,-0.786220458137931
La2Sn2Au2,mp-1071260,-0.868887300833333
Yb2Ag2Bi2,mp-1071555,-0.5875532705555552
Er2Ge1Rh3,mp-1076961,-0.9223050874999998
In2Rh3S2,mp-1077883,-0.6944571892559525
Sr2Sn4Au4,mp-1078411,-0.5606740479999999
Mn4Ge4,mp-1078464,-0.12419884374999945
La3Sn7,mp-1079273,-0.6735824797500001
Nd2As4Rh4,mp-1079355,-0.9294875504999993
Nb4Ga2C2,mp-1079546,-0.510511675937499
Pr2Si4Rh2,mp-1079815,-0.92469685875
Ho2Ni2Ge6,mp-1079921,-0.5638182399999998
K1Cd4As3,mp-1080452,-0.2498832041250001
Tm3Al3Ni3,mp-1087523,-0.6297114100000003
Zn8Ag4,mp-1093999,-0.04664160638888889
Ba2Tb2Cu2Te6,mp-1095403,-1.2445237383333339
Dy4Ga4Pt4,mp-1095583,-1.1094173566666672
Tb6Ta2O14,mp-1101314,-3.8794935773863646
V3Ag2Te1S6,mp-1102112,-1.0535160748090284
Ti4Co4P4,mp-1102138,-1.1455281896031753
Dy8Al4,mp-1102728,-0.28904051250000035
Cs2Mo6Se6,mp-1104663,-0.7190547081411641
Mg4Co2B4Ir10,mp-1106047,-0.3644025473333343
Pr12Ni4,mp-1106122,-0.1569155206249997
Ce4Sn2S10,mp-1106406,-1.8362042975390622
K2Na1Sc1Cl6,mp-1111621,-2.3597596005060004
Cs2Li1Sm1Cl6,mp-1112671,-2.46892965344738
Er2Au2,mp-11243,-0.8971896374999999
Ho1Cd2,mp-11301,-0.31034677166666685
Lu1Ni5,mp-11491,-0.34029437833333276
Sm1Al3Pd2,mp-11539,-0.8529341337500002
Sc8Se12O48,mp-11673,-2.019892731222426
Cs4Ti2O6,mp-1178403,-2.704959691721744
Cu8Re8O32,mp-1181782,-1.791981786041666
Ca1Tb1Rh2,mp-1183546,-0.6191008037499994
Hf1Zn1Rh2,mp-1184580,-0.8535672212499996
Gd1Er1In2,mp-1184762,-0.4572369104166665
Li2In1Bi1,mp-1184972,-0.3606854295833335
La1Lu1Tl2,mp-1185069,-0.34379588937499994
Yb1Eu1Zn2,mp-1187727,-0.2961631575000001
Zr1Ga1Co2,mp-1188052,-0.4281595249999999
Nb6B4Ru10,mp-1189385,-0.4447591128333343
Nd4Zn10Sn2,mp-1189924,-0.44407386437499996
Dy4Ni4B16,mp-1190599,-0.5798395027777788
Tm4Ni4B16,mp-1190739,-0.5631578877777782
Ho16Ga6Co2,mp-1191834,-0.4098601041666665
Dy6Si4Ni12,mp-1191905,-0.65660546409091
K2Ho2W4O16,mp-1192188,-2.6918434139999996
Nd16Ga6Co2,mp-1192259,-0.32920902458333323
Na6Pt3F18,mp-1192379,-2.3963537869785188
Cs4P4H8O8,mp-1192733,-1.623192049264959
Ti6Al16Ir7,mp-1193121,-0.7540951551724132
Eu12Sn8Pd8,mp-1193516,-0.7916908460714284
Sr4Er8Se16,mp-1193520,-1.9481686681250001
Zr6Al16Ni7,mp-1193679,-0.63997500137931
Tb4Ga18Co6,mp-1193699,-0.4884617535714284
Cs12Sb4S12,mp-1193894,-1.2585517722583128
Zr6Al16Co7,mp-1194423,-0.5737255027586206
Ba4B12Pb2O24,mp-1194549,-2.9218663416666666
Ca2La2Mg2Al4Si6H2O26,mp-1195311,-3.347512879085001
Rb8Ge2P8S24,mp-1195703,-1.0462823435095594
Pr24Si16B8O80,mp-1196034,-3.5862001983072913
Ga16Se16O56,mp-1196063,-1.7090196653125007
Cs16Er8Si32O80F8,mp-1196674,-3.3392965899918767
Rb8Bi4Mo4P4O32,mp-1197894,-2.363681117140963
Er12Ga20,mp-1197972,-0.6403557956250001
Lu8P24O72,mp-1198201,-3.0640171411675823
Er8B24Ru4,mp-1198465,-0.7074869872222236
K8Eu4Si16O40F4,mp-1198799,-3.19569574331611
Gd4Co20P12,mp-1198946,-0.8251618640476184
Tm22Sn20,mp-1199158,-0.6831992335714283
Sm6Co18P12,mp-1199867,-0.8887973169642862
Na4Sm4P16O48,mp-1200123,-2.925944780587302
Ag8Pd24Se8,mp-1200271,-0.17445135880208368
Hf24V16Ga32,mp-1200384,-0.41725908638888853
K8Hf8O20,mp-1201301,-3.310624619138889
Cs4P28,mp-1201790,-0.19788138765086227
Tb4N12O36,mp-1202556,-1.566875837953076
Tc8F32,mp-1203061,-2.3430796109520005
Cs6La2N36,mp-1203144,-0.42651198836184856
Ba2B24H24,mp-1203559,-0.4388079057376001
Lu8Mn12Si20,mp-1203732,-0.6189912705000005
K2Pd1S8O26,mp-1203991,-1.897269164216216
Er26Zn116,mp-1203997,-0.30569979253521123
Yb6Sn26Ir8,mp-1205086,-0.4610067157499991
Sm2Ni24B12,mp-1205147,-0.3971264806578954
Gd6Co1Cl10,mp-1205464,-2.2217515507411765
Er7Te2Pt2,mp-1205780,-1.0248050931818184
Ba2Ho1Mo1O6,mp-1205837,-3.0979265787500005
Rb2Sr2I6,mp-1205862,-1.6389000780689655
Li3Lu3Ge3,mp-1205878,-0.6868771383333327
Ho3Mg3Pd3,mp-1205936,-0.692842656111111
Cs1As2Ir2,mp-1206348,-0.45753321724137874
Nd2Si2Ni2,mp-1206381,-0.7334579508333334
Y10Ni4Sb2,mp-1207758,-0.5356311768750004
Y12Ir4,mp-1207785,-0.5592162956249993
Tm6Sb2O14,mp-1207835,-3.4852400501136382
Tm12Co4Sn2,mp-1208052,-0.3614501061111118
Tb2Ti2Cl2O6,mp-1208319,-3.5512834310294448
Tb8Si12Pd4,mp-1208531,-0.8980252329166666
Tb12Ni6Pb1,mp-1208738,-0.3714769215789482
Sr12Sb4I12,mp-1208807,-1.5303851478571426
Sr4H12Pt2,mp-1208839,-0.6640261818577776
Sm2Al16Si2Au8,mp-1208872,-0.5046447298214284
Sm12Sc8Al12O48,mp-1209040,-3.8095347036250002
Rb2Tm2Be2F12,mp-1209090,-3.920717070831648
Rb4Ga4Ag4F24,mp-1209226,-2.508338490739055
Rb2V1F6,mp-1209267,-3.07941900864774
Pr6Al24Ru8,mp-1209381,-0.6210654899999998
Pr2Tl2W4O16,mp-1209389,-2.486963418333333
Rb4Cd4O6,mp-1209499,-1.3861121302770942
Sm12Sc8Fe12O48,mp-1209643,-3.205045801875
Nd4Al18Ir6,mp-1209890,-0.8434243178571421
Na1Tm1Pd6O8,mp-1209959,-1.46257312965625
Na2Nd2Mg2W2O12,mp-1210016,-2.88454145045
Na5I1O6,mp-1210180,-1.67291837125
Na2Ca2Al2P2H2O10F4,mp-1210199,-3.111210184699404
Re12Br28,mp-1210365,-0.2818062454999996
Li2V2Cd2F12,mp-1210866,-2.995272960793334
Li1Cr4In1S8,mp-1211182,-1.1575617611309528
Na24Ho8P16O64,mp-1211201,-2.9678699128775503
K4Sr8Cl20,mp-1211382,-2.725548852725
Li12Ni4F24,mp-1211465,-2.6438029622140005
K4Eu8Cl20,mp-1211620,-2.6491445880374997
K6Tc3H27,mp-1211633,-0.33328151640944387
K4Pr2Nb10O30,mp-1211647,-3.1017536079239134
K2H16W2N4F12,mp-1211841,-1.7186710524366664
K12Li12W12O48,mp-1212005,-2.318563213880952
In2Ni2Ag4F14,mp-1212006,-2.075068044090606
Ho16Mg4Ni4,mp-1212308,-0.21235360041666654
Gd1Fe4P12,mp-1212761,-0.5996436044537812
Er4Ni4As4,mp-1212933,-1.0462816458333333
Er16Mg4Co4,mp-1212959,-0.15774023333333353
Cs8Ho4Cl20,mp-1213722,-2.5662678167142237
Ce2C3N6,mp-1213867,-0.8924224255027259
Ce6Cr20N22,mp-1214072,-0.9755601623408326
Ca12As4I12,mp-1214087,-1.5299537900000002
Ca10V6O26,mp-1214138,-2.9681131420833333
Be12Tl8Ni8F48,mp-1214337,-2.8151087449621053
Ba3Ta2Mn1O9,mp-1214505,-3.294052169314001
Tl4Mo8P12O52,mp-1217181,-2.412059665798871
Tb1Si2Ir1Rh1,mp-1217476,-1.1071320959999995
Sr1La1B12,mp-1218188,-0.5093792426785717
Sr4Fe3Mo1O12,mp-1218549,-2.53967331375
Sr2Ga1Si1,mp-1218812,-0.45244420625000004
Rb6P8H18O32,mp-1219662,-2.172334617099559
Pr2Zn1Bi4,mp-1219845,-0.5531031235714288
Pr2H6S6O24,mp-1220028,-2.1685671498972368
Pr2H36Br6O36,mp-1220119,-1.2738057231915
Nd1Ga3Pt1,mp-1220160,-0.7285853614999993
Ni16Bi16,mp-1220533,-0.016005056874999646
Nd4Dy4Fe56B4,mp-1220576,-0.08756256730392205
Na1Bi3Br2O4,mp-1220821,-1.5953047414500006
Na1P4Ru2O14,mp-1220996,-2.2877707950272126
Na1Er1Mo2O8,mp-1221047,-2.586797086625
Na1V2Se4,mp-1221454,-0.8090340541250001
Mn1Cr4Cd1Se8,mp-1221753,-0.5346488002678568
Mn2Ga1Co4Ge1,mp-1222096,-0.24280026437500002
Mn2Zn8I20O60,mp-1222103,-1.096189900410223
Mg4Al1B10,mp-1222150,-0.13895264577777766
Li1Mg4Al1Mo6O24,mp-1222638,-2.4719994655555553
La1Zn1Cu1P2,mp-1222744,-0.7831195133571427
La2Al2Zn2,mp-1222935,-0.4413150058333339
La2Ga5Cu3,mp-1223339,-0.4886650574999997
K1Ba2Nb3O9,mp-1223493,-3.1133862777833334
K8Ag8Sn8Se24,mp-1223690,-0.5889328725746529
Hf1Ta1C2,mp-1224285,-0.8080432843749996
Hf1Tl2Fe2Mo6O24,mp-1224453,-2.1543689925714284
K10Mo16As2H12O64,mp-1225259,-2.010676003686924
Er16Pb8S32,mp-1225956,-2.0171827157142865
Ce1Si1Ge1Pd2,mp-1226545,-0.8492486400000004
Cs6Sm14Se24,mp-1226868,-1.8095188283748045
Ce2Ga3Cu1,mp-1226999,-0.4829169499999999
Ca20Si4P8O48,mp-1227400,-3.4079417605892863
Bi1Pb1Br1O2,mp-1227444,-1.4965884765
Cs4Cr8S16,mp-1238823,-1.2082843142795565
Cs2Pr2Cd2Te6,mp-12494,-1.1072151868678162
K4Zn2Te4,mp-12535,-0.8729017642000002
Sr2Cu2As2,mp-12557,-0.8085053283333329
Mg4Pd8,mp-12741,-0.6072274491666665
Sm4Cd2Pd4,mp-12975,-0.7733207190000002
La3Sn3Pt3,mp-13250,-1.0876631341666656
Li12Pr8B12O36,mp-13772,-3.0997279513970595
Ag2F1,mp-1391,-0.8686589498411109
Li24Al8N16,mp-13944,-0.9751716376683331
Ag4Mo8P12O52,mp-14973,-2.318870821412906
Ca12Zr4Si8O36,mp-15004,-3.559802068416667
Cr4Sb4Se12,mp-15236,-0.40064961415625006
Sr6As8,mp-15339,-0.9662739435714285
Na4Li4Zr4Si24O60,mp-15543,-3.2624929124270827
Sr16Nb16O56,mp-15590,-3.320603363409092
Na4Se4,mp-15668,-0.818134632796875
Tm2Ni4,mp-1576,-0.49552781666666706
Ag8Te4,mp-1592,-0.0658905836111116
Hf1Cu2P2,mp-15986,-0.6169516488571432
Na12Ti4P32O92,mp-16140,-2.68307769167313
P4Pd24,mp-1618,-0.3150989945918375
Al12Ru2,mp-16529,-0.3309777257142856
Ba12Y4Ti8O34,mp-16663,-3.5510555805316097
Ba16Sb24,mp-16922,-0.8461019620000002
Ba6Lu2W3O18,mp-16928,-3.127369286810345
K4Hg6Ge4Se16,mp-17307,-0.5067142259833337
Hf20Sb12,mp-17466,-0.4641307431249997
Ta4Pd6Se16,mp-18010,-0.6269294249038462
K4Ag4N8O24,mp-18429,-1.147896965442667
Sm4Zr4F28,mp-18506,-4.2513970773144445
Ag6F18,mp-18536,-1.3347604113091667
Tl4Zn4As4O16,mp-18578,-1.7025431796428572
Sc10In8Rh4,mp-18645,-0.6739746112121213
Ni2Se2O8,mp-18817,-1.1114752022656251
Ba2Co2P4O14,mp-19278,-2.7835587014123386
Zn2Fe4O8,mp-19313,-1.8963425985714284
K8Fe4O16,mp-19320,-1.513615392642858
Li40Fe8O32,mp-19511,-2.103741953125
Sr1Te1,mp-1958,-1.7462460049999997
Gd3In3Ir3,mp-19745,-0.6817172288888886
Cs4Fe4P8O28,mp-20113,-2.5915497976584203
Lu1As1,mp-2017,-1.4724424075
Sc1In1Pt2,mp-20521,-0.9154154520833337
Li3Ca3Pb3,mp-20998,-0.47849171611111135
Y3Pb1C1,mp-21017,-0.5695719097500003
B3P3Pb3O15,mp-21266,-2.5689971303199397
Rb16Pb16,mp-21525,-0.2062674511099143
Na24In8As16,mp-21622,-0.43316160093055583
Hf10Ga20Co10,mp-21660,-0.5100307145000003
Ce2Ni24B12,mp-21695,-0.39298026342105247
Ba8Ge40Au6,mp-21839,-0.3203310137037042
Lu1Mg1,mp-2195,-0.04082640999999976
K2Fe4S6,mp-22035,-1.0128826358645842
Li4Pb2O6,mp-22450,-1.8067794735416662
Tb2Cu2Sb4,mp-22485,-0.6221123712500001
Ho1Zn1,mp-2249,-0.3437104500000001
Mn4Se4O16,mp-22579,-1.546935037425624
Eu1Si2Ag2,mp-22653,-0.34573126866666615
Pb1I2,mp-22883,-0.6753556633333334
K1Br1O3,mp-22958,-1.0652056248500004
Cs2Ti2Br6,mp-22962,-1.3988821775747122
Cs1Ge1Cl3,mp-22988,-1.700130696197379
In2I2,mp-23202,-0.4684850841666668
In2I6O18,mp-23400,-1.059695167083333
Re1Ag2Cl6,mp-23472,-0.9337767100437036
B20Pb8Br4O36,mp-23623,-2.5240202870343134
Na8Al6Ge6I2O24,mp-23651,-2.5640932662173914
Ca2B16H8O30,mp-23701,-2.6415824444308336
K2Sc2B2P4H2O18,mp-23808,-2.9060827757548244
Ba2S6,mp-239,-1.555611658046875
Sc4H12Br12N4,mp-24215,-1.2179449229050001
Tb1H2,mp-24724,-0.7847391890799997
Sm1Mg1,mp-2558,-0.1034288662499998
La1Zn1,mp-2615,-0.32750676125
Co2Sb2,mp-2644,-0.1590495624999999
Rb24Bi8Br48,mp-27147,-1.3977724712284485
P6Au4,mp-27258,-0.11113738528571489
Al8Mo3,mp-2733,-0.3296128245454542
Sn4P3,mp-27410,-0.03328769234693851
Ni1Cl2O8,mp-28138,-0.6104180333200001
K4Cd1P2,mp-28302,-0.34704145018367377
La4Br10,mp-28571,-1.9577267714285713
Na8Te8O20,mp-28713,-1.7591599605833323
Nd3Al9Br36,mp-28757,-1.34509677796875
Ba36Au8O48,mp-28788,-2.4771443326086957
Na16Hg8S16,mp-28858,-1.0212185691750004
Y6Ru1I10,mp-28862,-1.2159051017647062
K2C16,mp-28930,-0.029839787555554647
Ba2Te4F20,mp-29177,-2.9280121213
Ba8Ti26O60,mp-29298,-3.547326955833333
Ga1Cu1I4,mp-29403,-0.41405925499999974
Tl1Bi1Se2,mp-29662,-0.44833014554687534
La24B16N40,mp-29990,-1.5824684665233335
Au2Br2F12,mp-30159,-1.3098318908925002
Ti54P27,mp-30218,-1.0625434096031758
La4Fe4I2,mp-30223,-0.4990953400000002
Al2Hg1Se4,mp-3038,-0.691692500625
Ho2Au6,mp-30386,-0.7242925650000007
Sm2Zn17,mp-30712,-0.24892185578947365
Ho10Pb6,mp-30730,-0.5320983393750005
S2I4O12,mp-30984,-1.2319506596180558
Al45Cr7,mp-31019,-0.11696326634615363
Sc3In1N1,mp-31055,-1.196275778142666
Tb4Te8O22,mp-31245,-2.324321551838236
Li2In1Ir1,mp-31443,-0.2753197458333334
Ce1Al2Ga2,mp-3303,-0.4236172279999998
K1N1O2,mp-34857,-1.3990019119700001
Hg24Te8O48,mp-3538,-1.040281403125001
Tb1Ni1Sb1,mp-3716,-0.9058890933333336
Ti4C2S2,mp-3732,-1.417279981536459
Mg6Al36Cr4,mp-3778,-0.10115857652173857
Hf1Nb1B4,mp-38818,-0.8627405344444435
K8Re12C4S20N4,mp-39938,-0.968830176661875
Sc3Al1C1,mp-4079,-0.5939690067499995
Zn2Cr4S8,mp-4194,-1.130200328750001
Al28Fe4Cu8,mp-4689,-0.2516641275000005
Si4P8O28,mp-4769,-2.8041645933035717
Sc2Al6C6,mp-4798,-0.34685027874999924
Zn4B6O13,mp-4812,-2.5278531449456527
Er1Ni2Ge2,mp-4865,-0.6757426289999998
Eu6Sb10O24,mp-505043,-2.3667943184999998
Ce4Ge4Rh4,mp-505282,-0.9094774349999994
Ba1Gd2Co1O5,mp-505313,-3.1199042370833343
Ba2Gd4Pd2O10,mp-505438,-3.0304302137499994
Ce3Ni2Sn7,mp-510126,-0.5391557862499999
Co8Hg8H8S8O44,mp-510344,-1.5839565139007903
Rb4Sr2V8O24,mp-510558,-2.574919093457351
La4Ni4Sn4H4,mp-510577,-0.6478716627800001
Dy2Ag2Pb2,mp-510687,-0.40789313888888873
Y2P2O8,mp-5132,-3.5066768395238093
Tl8Ag36Te22,mp-531980,-0.13532905075757595
Sr4Ga8Ge8O32,mp-540621,-2.4735779644230766
Na8Li12Ga4O16,mp-540945,-2.0877495153999996
Rb8Hf6S28,mp-542012,-1.5518722344406817
Sc12Si16Ni8,mp-542486,-0.8411136766666658
Pr6Sb10Pd12,mp-542566,-0.8947221653571437
La2Nb2O8,mp-542724,-3.577942507916666
Co21B6Mo2,mp-542728,-0.20671397931034338
Zr10Si2Sb6,mp-542816,-0.807681367777779
Ca14Nb2Si8O34F2,mp-542863,-3.5004556039979993
Fe1H12Pt1Cl6O6,mp-542912,-1.3133680690576925
Eu4Ga18Ir6,mp-542930,-0.5925332721428569
Dy12Mn5C15,mp-543017,-0.35571499441406296
Nd1Bi2Cl1O4,mp-545529,-2.41848020822
Ba2Zn2S2O2,mp-548469,-2.1240860169531244
Sr2Fe2S2O1F2,mp-549237,-2.532536703250556
Ba2Cu1Br1O2,mp-552934,-2.28606906625
Rb2Sn2I2O12,mp-554199,-1.5313370592049818
Tc8Bi24O64,mp-554435,-1.8273511642708329
K4Sm4P8S28,mp-554581,-1.3286094250657472
Ba12Na4As4Ru4O34,mp-554687,-2.4742756968189656
Rb4V5Cd1Cl1O15,mp-555007,-2.354413230803436
Ba2Be4B4O12,mp-555070,-3.1398449178030305
K4Na4Sn4F24,mp-555076,-3.039779135515556
Rb8Na8Ir4O16,mp-555091,-1.5361617716321843
Nb4Bi4O16,mp-555100,-2.5373904987499984
Rb6Cu4Bi10S20,mp-555113,-0.9147784225829746
Sr8Al4C4O12F20,mp-555467,-3.5274339146624993
K20Tl12O4,mp-555531,-0.5062322143055561
K8Ca4P8O28,mp-555914,-2.9540697499196433
Sr8Br12O2,mp-556049,-2.369026681704545
Fe8P4Cl4O16,mp-556581,-2.2285910275503573
Y4Si2C2O14,mp-556661,-3.312489274545456
Ba12Bi4Cl12O12,mp-556855,-2.7232871863530006
K4Na4Zn4O8,mp-557183,-1.6425848514999999
K2Mn1F6,mp-557397,-2.905530841566666
Rb2Be4P6O20,mp-557673,-2.8858181146420883
La4Sb4Mo8O36,mp-558000,-2.4687921093269236
P8Cl8O8F16,mp-558681,-2.4286443955565717
Sr4Zr4S12,mp-558760,-2.1803731714375005
K8Mn2Mo6O24,mp-558825,-2.2537500966479995
Ag8Te8O24,mp-559257,-1.167242591083334
Y6Br2O8,mp-560029,-3.6791498362500015
Er12O8F20,mp-560114,-4.4052149235949996
Li2Mg2V2O8,mp-560157,-2.679739021428571
Rb8Sb32O52,mp-560587,-1.8270961946495512
Ca8As4Cl4O16,mp-560595,-2.769348610095
K6Si2Cu1O8,mp-560675,-2.3316790698823526
Nb12Te32I28O4,mp-560687,-0.5660638362499997
Nb4Tl2P2S20,mp-560847,-1.0687553544834185
Li2La2P8O24,mp-560866,-2.9652438258928586
Rb2Na1Mo1F6,mp-560963,-3.0223348072329648
Ba12Ta24O72,mp-561103,-3.4643161186111104
Na6Mn2F12,mp-561200,-2.94706253866
Ca51W12N56O3,mp-561360,-1.1093949909387713
K6Ga6B6O21,mp-561525,-2.545826659788461
Ba14B8S26,mp-562764,-1.8481508733116325
La2N2,mp-567290,-1.5169716049399993
Sm1Si2Ag2,mp-567600,-0.42868546116666695
K4Na2B2P4,mp-567836,-0.38980630440872943
Sr4I8,mp-568284,-1.7145078758333334
K8Hg4P8Se24,mp-568855,-0.527525969031656
Sm6Ge10,mp-569320,-0.7448692340624996
Nd1Ni2P2,mp-569974,-0.9893597723571418
Nb8C4,mp-569989,-0.4598270645833331
La12Fe2I17,mp-570039,-1.2195826441935482
Sn4P4Se12,mp-570370,-0.245141824084822
Zr4Os8,mp-570684,-0.3927989174999998
Cd2Hg8As4I8,mp-570838,-0.2798684063636365
Y3Al9Cl36,mp-570857,-2.1549734434866665
Os1Cl4,mp-571035,-0.8612009616080002
Hf1Si2Ni2,mp-571147,-0.7627671419999998
La6Si2Pd10,mp-571217,-0.9058837224999997
Hf2Se4Cl24,mp-571313,-1.3163134887538337
Cs6Tb20C8Cl42,mp-571397,-2.262015789660018
Rb4Yb4Br12,mp-571418,-1.9996807980689653
Sm6Mg26Zn60,mp-571469,-0.21527222581521738
Sm8Sn6,mp-571474,-0.7435286992857141
Ta4Co2,mp-574,-0.24823099833333254
Li6Sb2O8,mp-5769,-2.230387481875
Cu3Pd1,mp-580357,-0.10708343749999916
Er4Ni4Ge8,mp-582572,-0.6889281168750001
Na12W12Cl52,mp-583762,-1.5465686762305266
Na2Mg2As2,mp-5962,-0.6326094631666663
Mn1Ni1Sb1,mp-600124,-0.2064552733333341
Nd4Al4Ge8O28,mp-6016,-2.8812062964772736
